TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3
d002802,여,30,28,28720,11,11440,26,26710,6,1,1,1,1,1,3,7,인천광역시,제주,2022-10-20~2022-10-23,9,2.0,3.0
d005116,남,40,26,26350,41,41190,47,47130,2,2,1,4,2,5,1,4,인천광역시,제주,2022-10-09~2022-10-10,1,2.0,7.0
d009420,여,30,47,47110,26,26500,50,50130,5,5,3,3,2,5,6,3,제주특별자치도,제주,2022-10-31~2022-10-31,1,7.0,2.0
d000304,남,20,50,50130,27,27200,26,26350,4,3,6,2,5,5,6,5,전라남도,제주,2022-08-19~2022-08-21,3,1.0,2.0
d004304,남,40,50,50110,50,50130,46,46130,2,2,3,5,2,3,1,5,제주특별자치도,제주,2022-10-15~2022-10-16,1,3.0,2.0
a003278,남,30,50,50130,41,41820,42,42170,4,3,2,4,4,6,7,7,서울특별시,경기,2022-10-01~2022-10-02,3,1.0,2.0
d003234,여,50,50,50130,50,50110,42,42150,4,1,4,2,1,1,2,7,경기도,제주,2022-10-16~2022-10-22,2,3.0,1.0
d003993,남,40,50,50130,42,42830,42,42760,1,1,4,6,4,2,6,2,경기도,제주,2022-10-06~2022-10-09,6,1.0,2.0
d002663,여,30,50,50130,26,26260,11,11560,1,1,7,1,1,4,5,6,전라북도,제주,2022-10-01~2022-10-02,3,9.0,2.0
d000228,여,30,28,28710,48,48240,50,50130,2,2,2,2,4,3,2,4,인천광역시,제주,2022-08-15~2022-08-19,2,1.0,3.0
d012315,여,30,50,50130,50,50110,26,26350,5,6,4,2,6,5,1,7,제주특별자치도,제주,2022-11-12~2022-11-12,1,3.0,7.0
b009832,여,50,50,50130,46,46770,26,26350,1,1,7,2,2,6,6,2,경상남도,경남,2022-10-26~2022-10-27,2,1.0,3.0
d000317,남,20,50,50110,42,42830,46,46130,4,1,2,3,2,5,2,6,전라남도,제주,2022-08-30~2022-09-01,5,3.0,10.0
d004031,여,20,42,42210,28,28110,50,50110,2,1,2,1,7,2,6,6,경기도,제주,2022-10-14~2022-10-17,7,2.0,
d000373,남,30,50,50130,47,47210,11,11680,2,2,1,3,2,2,1,6,서울특별시,제주,2022-08-25~2022-08-27,1,2.0,7.0
a001193,남,30,41,41360,42,42150,41,41820,5,1,6,7,2,3,4,2,경기도,인천,2022-08-29~2022-08-31,1,7.0,2.0
d001144,여,50,41,41820,42,42210,46,46130,2,4,3,4,2,5,2,6,경기도,제주,2022-09-26~2022-09-28,2,1.0,4.0
d002010,남,30,42,42210,47,47930,44,44825,1,1,7,4,4,4,1,1,제주특별자치도,제주,2022-10-06~2022-10-08,1,2.0,3.0
d004004,여,40,50,50130,42,42150,46,46130,3,2,2,1,2,2,6,4,제주특별자치도,제주,2022-10-29~2022-10-30,1,2.0,3.0
d000840,남,30,42,42150,41,41590,26,26350,3,1,3,1,1,4,4,2,경기도,제주,2022-08-27~2022-08-29,2,3.0,
c000890,남,30,50,50110,46,46890,44,44825,3,2,4,3,6,6,7,1,서울특별시,충남,2022-08-31~2022-09-02,5,7.0,1.0
d002711,여,30,42,42150,50,50130,26,26710,2,2,1,3,4,1,6,6,인천광역시,제주,2022-10-22~2022-10-24,4,6.0,8.0
d003125,여,30,50,50130,50,50110,42,42210,4,2,2,2,4,3,5,4,제주특별자치도,제주,2022-10-24~2022-10-25,1,2.0,3.0
d008989,남,20,50,50130,50,50110,11,11110,2,4,3,4,4,3,3,7,제주특별자치도,제주,2022-10-31~2022-10-31,1,7.0,5.0
d000768,남,30,26,26350,47,47130,50,50110,1,6,1,7,6,6,2,2,대구광역시,제주,2022-08-20~2022-08-23,10,2.0,9.0
d002667,여,20,50,50110,50,50130,42,42210,3,3,2,4,3,3,6,6,대구광역시,제주,2022-10-09~2022-10-11,2,1.0,3.0
d004075,여,40,50,50130,42,42170,41,41270,3,5,2,4,5,3,2,5,서울특별시,제주,2022-10-07~2022-10-10,1,2.0,3.0
d007518,남,30,50,50110,42,42210,45,45110,2,3,2,6,7,6,6,2,경기도,제주,2022-10-30~2022-11-01,1,3.0,2.0
d007901,남,20,26,26500,50,50130,42,42150,2,1,1,1,4,4,1,6,부산광역시,제주,2022-10-27~2022-10-29,3,2.0,5.0
d005964,여,20,50,50110,50,50130,42,42150,1,1,2,4,4,2,7,6,서울특별시,제주,2022-10-20~2022-10-23,2,1.0,7.0
b002840,여,30,50,50130,48,48220,42,42770,4,1,1,3,2,2,1,5,부산광역시,경남,2022-08-20~2022-08-21,2,1.0,3.0
d006734,여,20,27,27110,11,11170,50,50130,5,2,1,6,7,4,7,6,대전광역시,제주,2022-10-18~2022-10-20,3,8.0,7.0
a000826,남,50,42,42230,42,42170,41,41830,1,1,2,2,2,3,2,6,경기도,인천,2022-08-25~2022-08-27,1,3.0,
d002818,남,30,50,50110,50,50130,42,42230,3,4,3,5,4,3,4,5,서울특별시,제주,2022-10-17~2022-10-19,2,,
d002541,여,20,50,50130,50,50110,26,26350,1,1,1,7,1,1,7,7,대전광역시,제주,2022-10-20~2022-10-22,1,2.0,4.0
a008091,여,20,41,41820,26,26170,50,50110,1,2,2,4,3,5,4,3,경기도,인천,2022-10-22~2022-10-23,7,,
d001353,여,20,42,42150,26,26410,43,43730,1,1,1,4,6,4,1,7,대전광역시,제주,2022-09-12~2022-09-15,2,1.0,7.0
d009706,남,20,50,50110,48,48310,11,11680,4,2,4,4,4,4,6,4,경상남도,제주,2022-11-02~2022-11-07,1,7.0,2.0
a003002,여,30,42,42230,42,42150,42,42210,2,2,1,2,7,1,4,4,경기도,경기,2022-10-01~2022-10-02,3,7.0,8.0
d000068,여,30,42,42150,50,50130,28,28245,6,6,4,5,5,4,7,3,서울특별시,제주,2022-08-05~2022-08-05,3,8.0,2.0
d002234,여,30,50,50130,42,42150,41,41820,4,3,2,3,1,3,2,6,경기도,제주,2022-10-27~2022-10-29,1,2.0,
d009605,여,30,47,47130,26,26350,11,11440,2,3,4,3,2,5,3,6,경상북도,제주,2022-10-30~2022-11-02,1,3.0,7.0
d007584,여,20,50,50130,43,43800,42,42110,2,1,2,2,6,6,1,6,경기도,제주,2022-10-25~2022-10-28,2,1.0,7.0
d007609,남,30,50,50130,46,46710,11,11680,2,5,3,3,2,2,6,2,제주특별자치도,제주,2022-10-26~2022-10-27,4,7.0,1.0
a000671,여,20,42,42210,50,50130,44,44825,1,1,4,2,1,5,7,6,경기도,경기,2022-08-20~2022-08-21,2,1.0,3.0
d005475,남,20,41,41280,41,41480,11,11500,2,2,2,3,1,3,5,5,경기도,제주,2022-10-24~2022-10-26,10,3.0,5.0
d006983,여,20,26,26350,50,50130,42,42760,4,1,3,4,7,5,6,7,경기도,제주,2022-10-24~2022-10-26,5,4.0,1.0
d002862,여,30,11,11560,47,47130,48,48270,2,4,3,4,4,5,5,5,부산광역시,제주,2022-10-29~2022-10-30,1,4.0,2.0
d000323,남,40,42,42150,50,50110,50,50130,2,2,1,4,5,5,3,5,서울특별시,제주,2022-08-19~2022-08-21,3,2.0,1.0
d012353,남,40,50,50130,50,50110,41,41170,7,4,1,7,7,7,7,7,제주특별자치도,제주,2022-11-12~2022-11-12,6,5.0,
d004284,남,30,50,50130,46,46820,44,44200,2,2,2,4,1,4,1,6,제주특별자치도,제주,2022-10-26~2022-10-28,3,2.0,7.0
d003330,여,20,50,50130,11,11650,27,27260,6,1,1,2,4,2,4,6,제주특별자치도,제주,2022-10-25~2022-10-26,1,4.0,7.0
d001223,여,60,42,42210,43,43800,50,50110,2,2,3,5,2,5,2,3,경기도,도서 지역,2022-09-10~2022-09-12,2,3.0,1.0
d010736,남,20,50,50130,26,26350,11,11680,4,2,4,2,5,3,1,6,제주특별자치도,제주,2022-11-04~2022-11-06,3,1.0,2.0
d002318,남,30,26,26230,50,50110,42,42830,2,1,7,2,1,1,6,1,서울특별시,제주,2022-10-21~2022-10-24,3,6.0,2.0
d000112,여,50,50,50110,41,41480,43,43130,6,4,2,4,3,5,3,4,전라남도,제주,2022-08-12~2022-08-16,3,9.0,
a005862,여,20,42,42150,26,26500,41,41820,3,4,2,5,5,2,6,6,서울특별시,인천,2022-10-02~2022-10-02,3,1.0,10.0
d004061,여,20,50,50110,11,11680,26,26230,4,1,3,5,5,6,5,6,경상남도,제주,2022-10-13~2022-10-16,3,2.0,1.0
d001738,여,50,50,50130,42,42830,41,41820,2,1,1,1,7,1,1,7,서울특별시,제주,2022-10-20~2022-10-22,3,1.0,9.0
d005129,여,30,50,50130,50,50110,11,11680,2,2,6,2,4,6,6,5,제주특별자치도,제주,2022-10-13~2022-10-15,3,1.0,2.0
d002766,여,20,50,50130,41,41460,47,47290,7,1,3,2,5,3,6,7,부산광역시,제주,2022-10-11~2022-10-14,2,1.0,7.0
d004588,여,20,50,50130,11,11650,48,48840,3,1,2,3,4,4,5,3,부산광역시,제주,2022-10-10~2022-10-13,2,1.0,10.0
d005340,남,30,42,42150,42,42760,44,44825,1,7,1,2,2,5,6,7,경기도,제주,2022-10-22~2022-10-24,2,3.0,7.0
b002655,여,50,42,42210,42,42820,46,46130,2,1,6,1,1,6,2,6,서울특별시,경기,2022-09-19~2022-09-20,2,1.0,3.0
a002903,여,20,50,50110,50,50130,42,42230,1,1,1,4,4,1,7,1,서울특별시,인천,2022-09-30~2022-10-03,1,2.0,3.0
d009419,여,20,11,11680,11,11560,26,26350,2,1,1,1,4,1,1,7,제주특별자치도,제주,2022-10-31~2022-10-31,2,4.0,6.0
d000769,남,20,42,42150,45,45110,41,41820,2,1,1,3,3,2,3,6,경기도,제주,2022-08-29~2022-09-03,2,3.0,1.0
d004104,남,40,50,50130,50,50110,26,26350,1,4,1,3,4,1,4,4,제주특별자치도,제주,2022-10-10~2022-10-12,2,1.0,6.0
d009153,남,40,44,44825,50,50130,26,26200,1,6,2,6,6,6,5,6,제주특별자치도,제주,2022-11-04~2022-11-05,1,2.0,7.0
d003745,여,20,50,50130,50,50110,11,11110,5,5,6,2,2,4,2,6,제주특별자치도,제주,2022-10-09~2022-10-09,2,1.0,7.0
d002816,남,30,42,42210,41,41110,29,29170,2,6,1,2,1,2,6,4,인천광역시,제주,2022-10-02~2022-10-06,2,3.0,7.0
d011356,여,30,42,42150,50,50130,43,43800,4,4,3,6,6,4,4,6,제주특별자치도,제주,2022-11-03~2022-11-06,3,1.0,7.0
d005052,남,20,45,45130,47,47110,42,42820,1,1,1,1,1,1,7,7,충청북도,도서 지역,2022-10-19~2022-10-22,2,4.0,1.0
d000319,여,20,42,42170,46,46110,50,50130,3,2,2,5,4,2,5,2,경기도,도서 지역,2022-08-27~2022-08-29,2,7.0,1.0
d001876,여,30,50,50110,50,50130,45,45110,4,1,4,2,3,3,3,6,경상남도,제주,2022-09-26~2022-09-29,1,9.0,3.0
d003247,여,30,11,11710,11,11560,26,26350,6,3,1,4,6,2,6,2,제주특별자치도,제주,2022-10-22~2022-10-23,1,2.0,7.0
d007486,여,20,50,50110,50,50130,42,42150,1,1,1,1,1,1,4,7,부산광역시,제주,2022-10-27~2022-10-30,1,2.0,3.0
d002838,남,20,50,50130,50,50110,42,42150,6,2,5,1,2,4,5,3,경기도,제주,2022-10-08~2022-10-10,9,3.0,
d009988,여,20,50,50110,50,50130,11,11680,4,1,2,4,4,2,5,5,경상남도,제주,2022-10-31~2022-11-02,3,2.0,4.0
d002472,여,30,42,42150,42,42820,44,44825,2,2,2,2,5,3,3,4,서울특별시,도서 지역,2022-09-30~2022-10-03,1,3.0,7.0
d011430,여,30,44,44770,50,50110,42,42210,1,1,7,1,4,4,4,7,서울특별시,제주,2022-11-04~2022-11-06,3,2.0,7.0
b011839,여,20,50,50130,26,26710,46,46130,1,1,1,4,1,3,1,7,부산광역시,경남,2022-10-28~2022-10-29,2,1.0,7.0
c007725,여,20,44,44180,42,42170,43,43800,4,4,3,3,2,4,6,3,충청남도,충남,2022-10-22~2022-10-22,2,3.0,1.0
d000180,여,30,42,42820,26,26350,50,50110,4,4,7,4,4,3,4,4,전라남도,제주,2022-08-16~2022-08-19,2,3.0,1.0
d005143,여,30,50,50110,42,42210,42,42110,1,4,4,1,4,1,1,7,제주특별자치도,제주,2022-10-12~2022-10-13,2,1.0,5.0
d003501,여,20,44,44760,30,30110,50,50110,1,1,1,5,3,1,7,1,제주특별자치도,제주,2022-10-15~2022-10-15,6,2.0,4.0
d010199,여,20,50,50110,50,50130,26,26530,1,1,2,6,6,2,7,7,제주특별자치도,제주,2022-11-05~2022-11-06,1,3.0,5.0
d007084,여,50,50,50110,26,26140,28,28710,2,2,1,2,2,3,2,3,서울특별시,제주,2022-10-20~2022-10-23,9,2.0,3.0
b008580,남,60,50,50130,48,48220,42,42150,3,4,3,2,4,4,2,5,경상북도,경남,2022-10-30~2022-10-31,2,1.0,8.0
d004726,여,20,50,50110,26,26200,11,11170,2,6,1,2,4,4,6,7,전라북도,제주,2022-10-08~2022-10-10,2,1.0,4.0
a007962,남,30,42,42150,42,42760,50,50130,2,2,6,2,2,6,6,2,서울특별시,경기,2022-10-15~2022-10-15,3,6.0,1.0
d001520,남,40,50,50130,42,42210,42,42150,2,2,2,4,4,2,3,2,울산광역시,제주,2022-09-23~2022-09-26,1,2.0,6.0
d001803,남,30,50,50130,45,45110,42,42730,2,6,1,4,6,1,6,6,제주특별자치도,제주,2022-09-25~2022-09-25,3,6.0,5.0
a003613,여,30,42,42150,26,26350,42,42170,2,1,5,2,3,4,4,6,서울특별시,인천,2022-10-08~2022-10-10,2,6.0,4.0
d009840,여,20,50,50110,46,46150,26,26710,2,2,2,3,3,6,2,6,경기도,제주,2022-11-02~2022-11-04,2,4.0,1.0
d002349,여,50,50,50130,46,46130,48,48220,2,4,4,3,3,4,3,3,대전광역시,제주,2022-10-29~2022-10-30,1,2.0,3.0
d003470,남,30,50,50130,42,42230,47,47750,1,1,1,4,4,1,7,7,제주특별자치도,제주,2022-10-08~2022-10-10,1,2.0,7.0
a001424,여,20,46,46130,28,28710,50,50110,4,1,2,4,4,2,2,6,경기도,인천,2022-09-06~2022-09-07,10,9.0,1.0
d000291,여,20,42,42150,42,42210,50,50110,4,6,2,1,5,7,3,3,경기도,제주,2022-08-20~2022-08-24,1,2.0,7.0
b002235,여,30,50,50130,47,47130,41,41480,4,2,2,2,5,4,3,5,경기도,경남,2022-08-19~2022-08-20,1,7.0,3.0
d000538,여,20,50,50110,26,26350,30,30140,3,2,1,4,2,6,3,6,세종특별자치시,제주,2022-08-21~2022-08-23,2,3.0,1.0
a000328,여,30,28,28710,42,42210,42,42150,2,6,5,4,4,5,3,4,경기도,인천,2022-08-19~2022-08-21,2,1.0,3.0
d004384,여,20,50,50110,26,26350,42,42820,1,1,1,3,2,1,6,2,서울특별시,제주,2022-10-12~2022-10-13,10,5.0,3.0
d002747,여,20,50,50110,50,50130,26,26140,1,2,1,1,1,1,5,7,경기도,제주,2022-10-11~2022-10-15,2,7.0,1.0
d005005,남,20,50,50130,42,42210,26,26350,4,1,1,3,1,1,1,7,서울특별시,제주,2022-10-09~2022-10-12,1,3.0,5.0
d002763,여,20,29,29200,11,11680,26,26440,4,5,2,7,5,6,7,6,전라남도,제주,2022-10-01~2022-10-03,3,1.0,6.0
d007390,여,20,50,50130,11,11680,26,26350,2,2,2,4,6,4,5,5,제주특별자치도,제주,2022-10-27~2022-10-29,7,1.0,4.0
d002894,여,20,50,50130,42,42830,42,42150,1,2,3,3,4,4,6,7,인천광역시,제주,2022-10-03~2022-10-05,4,2.0,1.0
d010264,남,20,50,50110,46,46130,11,11110,2,2,2,4,3,5,5,5,전라북도,제주,2022-10-31~2022-11-02,3,1.0,2.0
d002306,여,40,41,41820,30,30200,50,50130,6,6,6,6,6,5,6,2,서울특별시,제주,2022-10-13~2022-10-15,1,2.0,
b003993,여,60,50,50130,42,42830,28,28710,2,2,2,5,2,2,4,3,서울특별시,경남,2022-09-18~2022-09-21,9,2.0,1.0
d009521,여,20,26,26500,48,48120,50,50110,3,2,4,4,2,6,1,7,부산광역시,제주,2022-10-31~2022-11-02,5,1.0,2.0
d002856,여,30,30,30170,48,48120,50,50110,6,4,1,4,7,3,1,7,대전광역시,제주,2022-10-15~2022-10-18,1,7.0,5.0
d000676,남,30,42,42720,50,50130,41,41280,2,1,6,1,7,7,1,7,경기도,제주,2022-09-04~2022-09-07,2,3.0,1.0
d000036,남,20,50,50130,26,26350,11,11380,4,2,4,2,2,5,1,4,충청북도,제주,2022-08-07~2022-08-10,7,3.0,1.0
d005437,여,30,50,50110,50,50130,26,26350,1,5,2,3,2,6,1,7,제주특별자치도,제주,2022-10-15~2022-10-16,2,1.0,5.0
d009998,여,40,11,11110,41,41190,26,26350,6,1,2,3,6,6,6,2,제주특별자치도,제주,2022-10-31~2022-10-31,1,2.0,4.0
d004103,여,30,11,11710,41,41110,41,41360,5,6,6,2,4,4,6,6,서울특별시,제주,2022-10-09~2022-10-11,1,2.0,3.0
d000035,여,30,50,50130,48,48840,30,30200,4,2,3,2,5,3,1,6,부산광역시,제주,2022-08-05~2022-08-06,1,7.0,3.0
d000002,남,40,42,42150,47,47130,26,26350,5,3,3,2,6,6,2,3,경기도,제주,2022-08-09~2022-08-12,3,1.0,7.0
b001085,여,30,47,47930,48,48250,44,44760,4,5,4,5,5,4,5,5,대구광역시,경북,2022-08-20~2022-08-21,10,3.0,6.0
b000462,남,20,46,46780,42,42150,46,46130,2,1,1,5,6,2,7,6,서울특별시,경남,2022-08-09~2022-08-11,8,3.0,7.0
d007655,여,30,50,50130,11,11680,27,27290,3,2,4,2,2,6,3,5,제주특별자치도,제주,2022-10-29~2022-10-30,1,3.0,6.0
d002482,여,20,42,42150,50,50130,50,50110,2,6,1,1,1,1,3,4,경기도,제주,2022-10-03~2022-10-07,1,4.0,2.0
a006300,남,30,45,45720,50,50130,42,42820,2,2,2,3,2,2,3,2,서울특별시,인천,2022-10-08~2022-10-08,3,6.0,1.0
d004458,남,30,46,46710,29,29170,45,45190,2,3,3,2,3,6,2,7,서울특별시,제주,2022-10-22~2022-10-25,3,1.0,2.0
d003854,남,40,50,50130,50,50110,42,42210,2,1,1,4,4,2,4,2,제주특별자치도,제주,2022-10-13~2022-10-14,1,7.0,2.0
d008022,여,30,26,26110,42,42770,41,41110,3,5,5,1,3,5,2,4,인천광역시,제주,2022-10-30~2022-10-31,10,2.0,5.0
d005526,남,40,50,50130,28,28177,42,42210,2,2,2,4,3,3,2,6,제주특별자치도,제주,2022-10-21~2022-10-23,3,2.0,1.0
a001102,여,40,46,46130,26,26350,50,50110,4,3,3,6,7,5,5,5,경기도,인천,2022-09-07~2022-09-07,1,2.0,7.0
d002040,여,20,50,50110,11,11110,42,42150,4,1,3,6,7,5,2,6,대구광역시,제주,2022-10-22~2022-10-25,2,1.0,4.0
d000295,여,20,50,50130,41,41820,42,42150,1,1,1,4,4,3,7,3,서울특별시,제주,2022-08-19~2022-08-20,2,1.0,4.0
d001485,여,20,50,50110,41,41360,11,11200,2,2,1,4,7,4,3,5,서울특별시,제주,2022-09-17~2022-09-21,1,7.0,4.0
d001006,남,20,50,50130,42,42210,46,46130,4,2,2,4,5,3,1,5,서울특별시,제주,2022-08-30~2022-09-02,7,1.0,2.0
d000374,남,40,42,42730,41,41480,28,28710,1,2,1,2,5,4,5,2,서울특별시,제주,2022-08-26~2022-08-28,1,8.0,9.0
d001618,남,20,50,50110,42,42150,42,42230,1,1,4,6,1,4,6,1,경기도,제주,2022-09-30~2022-10-02,2,4.0,1.0
d009727,여,30,50,50130,26,26350,11,11710,1,1,4,1,4,4,4,4,제주특별자치도,제주,2022-10-29~2022-10-29,4,6.0,10.0
a000490,남,50,42,42210,47,47280,28,28710,4,5,3,4,6,5,3,5,경기도,인천,2022-08-20~2022-08-21,1,3.0,2.0
d004449,여,30,50,50130,11,11110,46,46710,2,2,3,6,2,3,6,5,제주특별자치도,제주,2022-10-09~2022-10-11,1,2.0,7.0
d001331,여,50,50,50110,42,42830,26,26710,2,2,1,5,2,2,5,6,대구광역시,제주,2022-09-11~2022-09-13,3,9.0,1.0
d002718,여,20,50,50110,42,42750,11,11440,2,4,2,3,4,3,4,6,경기도,제주,2022-10-05~2022-10-11,4,2.0,1.0
d012446,여,40,50,50110,41,41360,46,46130,1,1,1,2,2,2,2,3,제주특별자치도,제주,2022-11-13~2022-11-13,2,3.0,7.0
b004736,여,30,48,48240,47,47150,48,48740,2,6,1,2,6,5,5,7,경상남도,경남,2022-09-26~2022-09-26,1,4.0,2.0
a007263,남,40,50,50130,42,42150,26,26350,1,5,4,5,4,2,5,3,서울특별시,인천,2022-10-14~2022-10-14,2,1.0,4.0
d004808,남,20,50,50130,50,50110,27,27260,1,1,4,1,4,4,7,7,제주특별자치도,제주,2022-10-15~2022-10-16,2,4.0,5.0
d002475,여,20,50,50130,26,26290,43,43800,2,3,3,3,4,3,5,5,경기도,제주,2022-10-05~2022-10-07,1,9.0,2.0
d005629,남,40,50,50110,50,50130,48,48170,4,4,4,4,4,4,4,4,제주특별자치도,제주,2022-10-22~2022-10-23,2,7.0,3.0
d004601,여,20,50,50130,42,42150,43,43110,1,1,1,3,6,4,3,7,서울특별시,제주,2022-10-13~2022-10-15,1,2.0,3.0
d003049,여,20,26,26710,48,48310,42,42150,4,2,2,3,4,4,5,5,부산광역시,제주,2022-10-25~2022-10-27,1,3.0,2.0
d006237,남,30,50,50130,28,28237,41,41570,2,1,2,5,6,2,6,2,제주특별자치도,제주,2022-10-30~2022-11-01,2,7.0,4.0
d006919,남,20,50,50110,11,11680,26,26350,4,1,1,3,6,6,2,5,제주특별자치도,제주,2022-10-24~2022-10-25,9,3.0,2.0
a003015,여,20,48,48840,50,50110,45,45110,3,2,2,5,4,2,3,7,서울특별시,인천,2022-09-23~2022-09-24,1,5.0,3.0
d009903,남,20,50,50130,42,42150,26,26350,4,1,1,7,7,1,5,6,서울특별시,제주,2022-10-31~2022-11-02,3,1.0,7.0
d007150,여,40,47,47130,45,45110,11,11215,4,2,1,1,1,4,3,3,부산광역시,제주,2022-10-20~2022-10-21,3,2.0,1.0
a004407,남,20,41,41270,42,42150,50,50110,2,3,3,3,4,5,3,4,서울특별시,인천,2022-10-22~2022-10-23,3,7.0,2.0
d005158,여,40,26,26350,11,11110,28,28140,4,2,6,4,3,5,7,2,제주특별자치도,제주,2022-10-29~2022-10-30,4,1.0,2.0
d001673,여,20,42,42150,50,50110,46,46130,2,1,1,4,6,4,6,1,경기도,제주,2022-09-26~2022-09-29,7,1.0,2.0
b001265,여,30,42,42210,50,50130,26,26350,2,2,2,2,2,2,4,6,서울특별시,경남,2022-08-22~2022-08-24,2,7.0,1.0
d009780,남,40,50,50110,50,50130,42,42210,3,2,2,2,2,2,3,2,제주특별자치도,제주,2022-10-30~2022-10-30,7,6.0,2.0
d012434,여,40,50,50130,50,50110,42,42150,2,4,3,3,1,1,3,5,제주특별자치도,제주,2022-11-10~2022-11-10,1,2.0,3.0
b003762,여,60,47,47170,45,45790,50,50130,7,5,6,4,5,7,6,1,부산광역시,경남,2022-09-17~2022-09-17,5,8.0,1.0
d010433,여,20,26,26350,30,30170,50,50110,3,3,2,5,6,6,1,7,경기도,제주,2022-11-01~2022-11-03,2,1.0,3.0
d001756,남,20,50,50110,26,26350,41,41460,4,2,2,2,4,4,5,3,서울특별시,제주,2022-09-28~2022-09-30,2,3.0,1.0
d005782,남,20,50,50130,50,50110,42,42150,1,1,4,1,1,1,7,4,제주특별자치도,도서 지역,2022-10-28~2022-10-29,3,2.0,1.0
d002611,여,30,50,50130,42,42210,26,26350,6,3,4,1,1,4,6,4,경기도,제주,2022-10-01~2022-10-03,2,9.0,1.0
b004441,남,20,26,26500,42,42150,48,48220,2,2,3,6,1,4,7,5,경기도,경남,2022-10-02~2022-10-03,1,2.0,3.0
a012100,남,20,42,42210,41,41820,28,28710,2,1,1,4,3,3,2,5,서울특별시,인천,2022-10-29~2022-10-31,2,7.0,1.0
d001631,여,30,41,41820,42,42830,41,41830,1,4,5,4,4,4,7,5,서울특별시,제주,2022-09-22~2022-09-24,2,1.0,3.0
d000801,여,20,42,42150,42,42210,50,50110,2,2,2,3,2,5,6,5,경기도,제주,2022-08-22~2022-08-26,2,3.0,1.0
d009941,남,30,50,50130,42,42150,45,45110,1,1,4,1,7,4,7,7,전라남도,제주,2022-10-31~2022-11-01,2,8.0,3.0
d005249,남,30,50,50110,46,46110,29,29200,6,3,4,4,2,6,3,2,제주특별자치도,제주,2022-10-15~2022-10-16,6,4.0,7.0
d004666,여,20,11,11680,50,50130,48,48220,6,2,1,1,6,1,7,2,경기도,제주,2022-10-09~2022-10-11,4,7.0,1.0
d000432,여,40,50,50110,42,42820,26,26350,1,1,6,1,1,1,4,3,서울특별시,제주,2022-08-22~2022-08-26,2,3.0,
d004228,여,20,11,11680,26,26350,48,48310,4,1,4,1,4,4,7,7,제주특별자치도,제주,2022-10-15~2022-10-16,1,3.0,2.0
d009379,여,20,41,41280,41,41820,41,41480,2,2,5,4,1,2,5,2,경기도,제주,2022-11-02~2022-11-05,9,3.0,2.0
a001912,남,20,42,42830,42,42790,41,41830,2,4,2,3,6,3,1,6,서울특별시,인천,2022-09-09~2022-09-10,7,1.0,2.0
d005426,여,20,50,50130,42,42830,45,45110,1,1,1,1,4,1,7,6,제주특별자치도,제주,2022-10-11~2022-10-15,2,1.0,4.0
d009662,여,30,50,50110,29,29140,11,11680,2,2,3,2,4,5,6,6,부산광역시,제주,2022-10-29~2022-11-01,10,,
b005018,남,30,28,28710,41,41390,27,27710,2,6,2,5,6,2,3,7,서울특별시,경남,2022-09-29~2022-09-30,2,1.0,3.0
d001355,여,30,26,26350,50,50130,30,30200,4,3,5,4,3,5,6,4,세종특별자치시,제주,2022-09-13~2022-09-17,9,2.0,1.0
a003299,남,40,11,11380,42,42820,28,28710,1,4,2,2,2,2,6,1,서울특별시,인천,2022-09-25~2022-09-25,2,1.0,4.0
d009925,여,20,50,50130,42,42150,26,26140,4,3,3,3,4,3,2,6,전라남도,제주,2022-10-29~2022-10-31,3,2.0,5.0
a001497,여,30,50,50110,42,42230,26,26350,2,1,1,2,1,2,7,1,경기도,인천,2022-09-02~2022-09-04,2,3.0,1.0
d007184,남,30,50,50110,45,45790,42,42820,4,1,1,1,1,1,4,4,인천광역시,제주,2022-10-21~2022-10-23,3,2.0,9.0
d010419,여,20,50,50110,41,41820,41,41220,3,2,2,4,2,4,3,7,인천광역시,제주,2022-11-04~2022-11-06,1,2.0,3.0
c002604,여,30,26,26110,50,50110,42,42150,4,1,4,2,4,4,3,7,서울특별시,충남,2022-09-18~2022-09-20,2,5.0,9.0
d004491,여,30,11,11530,26,26350,50,50110,4,1,1,2,4,6,6,7,제주특별자치도,제주,2022-10-09~2022-10-10,2,4.0,5.0
d000701,남,40,50,50130,42,42150,43,43800,2,2,2,2,2,2,4,3,충청북도,제주,2022-09-01~2022-09-04,3,1.0,2.0
d001323,여,20,50,50110,50,50130,11,11170,2,1,1,3,6,5,3,7,제주특별자치도,제주,2022-09-12~2022-09-13,5,1.0,2.0
d000355,여,30,50,50110,50,50130,42,42170,3,4,3,3,3,4,3,3,인천광역시,제주,2022-08-20~2022-08-23,2,7.0,1.0
